reaction_id	flux
B_caecimuris_I48_rxn00250_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00251_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00254_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00256_B_caecimuris_I48_c0	-0.156388
B_caecimuris_I48_rxn00260_B_caecimuris_I48_c0	0.491645
B_caecimuris_I48_rxn00262_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00264_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00272_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00273_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00274_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00283_B_caecimuris_I48_c0	0.008342
B_caecimuris_I48_rxn00285_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00295_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00299_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00300_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00301_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00302_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00303_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00304_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00313_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00337_B_caecimuris_I48_c0	0.004171
B_caecimuris_I48_rxn00338_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00340_B_caecimuris_I48_c0	0.069169
B_caecimuris_I48_rxn00342_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00346_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00358_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00359_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00361_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00363_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00364_B_caecimuris_I48_c0	0.104385
B_caecimuris_I48_rxn00365_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00368_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00369_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00379_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00391_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00405_B_caecimuris_I48_c0	0.002386
B_caecimuris_I48_rxn00408_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00409_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00410_B_caecimuris_I48_c0	0.045887
B_caecimuris_I48_rxn00411_B_caecimuris_I48_c0	-0.096681
B_caecimuris_I48_rxn00412_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00414_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00416_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00420_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00423_B_caecimuris_I48_c0	0.002386
B_caecimuris_I48_rxn00426_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00436_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00442_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00453_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00456_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00459_B_caecimuris_I48_c0	14.244444
B_caecimuris_I48_rxn00460_B_caecimuris_I48_c0	-2.026601
B_caecimuris_I48_rxn00461_B_caecimuris_I48_c0	0.004171
B_caecimuris_I48_rxn00463_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00469_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00474_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00483_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00493_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00500_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00505_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00507_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00510_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00512_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00513_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00514_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00515_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00517_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00527_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00533_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00545_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00547_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00549_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00551_B_caecimuris_I48_c0	1.470525
B_caecimuris_I48_rxn00552_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00554_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00555_B_caecimuris_I48_c0	0.016685
B_caecimuris_I48_rxn00556_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00557_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00558_B_caecimuris_I48_c0	0.679144
B_caecimuris_I48_rxn00566_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00575_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00602_B_caecimuris_I48_c0	-0.458129
B_caecimuris_I48_rxn00604_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00638_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00641_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00642_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00647_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00649_B_caecimuris_I48_c0	0.002386
B_caecimuris_I48_rxn00650_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00654_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00669_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00670_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00672_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00674_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00675_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00678_B_caecimuris_I48_c0	0.458129
B_caecimuris_I48_rxn00684_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00686_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00690_B_caecimuris_I48_c0	0.009847
B_caecimuris_I48_rxn00691_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00692_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00693_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00701_B_caecimuris_I48_c0	0.016649
B_caecimuris_I48_rxn00704_B_caecimuris_I48_c0	0.012478
B_caecimuris_I48_rxn00707_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00708_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00709_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00710_B_caecimuris_I48_c0	0.094586
B_caecimuris_I48_rxn00711_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00712_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00713_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00715_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00720_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00723_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00735_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00736_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00742_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00743_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00744_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00747_B_caecimuris_I48_c0	-12.900875
B_caecimuris_I48_rxn00770_B_caecimuris_I48_c0	0.243810
B_caecimuris_I48_rxn00772_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00777_B_caecimuris_I48_c0	-0.162737
B_caecimuris_I48_rxn00778_B_caecimuris_I48_c0	0.002386
B_caecimuris_I48_rxn00781_B_caecimuris_I48_c0	14.244444
B_caecimuris_I48_rxn00782_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00783_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00784_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00785_B_caecimuris_I48_c0	0.096564
B_caecimuris_I48_rxn00786_B_caecimuris_I48_c0	1.470525
B_caecimuris_I48_rxn00789_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00791_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00797_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00799_B_caecimuris_I48_c0	0.793387
B_caecimuris_I48_rxn00800_B_caecimuris_I48_c0	0.072887
B_caecimuris_I48_rxn00802_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00806_B_caecimuris_I48_c0	-0.129276
B_caecimuris_I48_rxn00808_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00816_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00817_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00818_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00819_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00830_B_caecimuris_I48_c0	0.004171
B_caecimuris_I48_rxn00831_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00832_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00834_B_caecimuris_I48_c0	-0.070501
B_caecimuris_I48_rxn00836_B_caecimuris_I48_c0	-0.002386
B_caecimuris_I48_rxn00838_B_caecimuris_I48_c0	0.072887
B_caecimuris_I48_rxn00839_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00840_B_caecimuris_I48_c0	-0.007461
B_caecimuris_I48_rxn00851_B_caecimuris_I48_c0	0.004171
B_caecimuris_I48_rxn00853_B_caecimuris_I48_c0	0.002386
B_caecimuris_I48_rxn00856_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00859_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00863_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00865_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00873_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00875_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00890_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00892_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00897_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00898_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00899_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00902_B_caecimuris_I48_c0	-0.154437
B_caecimuris_I48_rxn00903_B_caecimuris_I48_c0	-0.121423
B_caecimuris_I48_rxn00905_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00907_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00908_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00912_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00913_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00915_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00916_B_caecimuris_I48_c0	0.069179
B_caecimuris_I48_rxn00917_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00938_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00943_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00947_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00948_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00949_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00950_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00952_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00973_B_caecimuris_I48_c0	0.156388
B_caecimuris_I48_rxn00974_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00975_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00977_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00986_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00989_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00990_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00993_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00997_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn00998_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01011_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01013_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01018_B_caecimuris_I48_c0	0.094586
B_caecimuris_I48_rxn01021_B_caecimuris_I48_c0	0.001193
B_caecimuris_I48_rxn01022_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01028_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01029_B_caecimuris_I48_c0	0.002386
B_caecimuris_I48_rxn01044_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01048_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01069_B_caecimuris_I48_c0	-0.125227
B_caecimuris_I48_rxn01075_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01080_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01100_B_caecimuris_I48_c0	-14.244444
B_caecimuris_I48_rxn01102_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01104_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01106_B_caecimuris_I48_c0	-14.244444
B_caecimuris_I48_rxn01115_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01116_B_caecimuris_I48_c0	-0.175251
B_caecimuris_I48_rxn01119_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01122_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01123_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01124_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01127_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01128_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01129_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01137_B_caecimuris_I48_c0	0.002386
B_caecimuris_I48_rxn01138_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01143_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01145_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01153_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01169_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01171_B_caecimuris_I48_c0	-10.063683
B_caecimuris_I48_rxn01199_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01200_B_caecimuris_I48_c0	0.078687
B_caecimuris_I48_rxn01207_B_caecimuris_I48_c0	0.025160
B_caecimuris_I48_rxn01210_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01211_B_caecimuris_I48_c0	-0.008654
B_caecimuris_I48_rxn01213_B_caecimuris_I48_c0	0.004171
B_caecimuris_I48_rxn01217_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01218_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01219_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01228_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01231_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01236_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01241_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01251_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01252_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01255_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01256_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01257_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01265_B_caecimuris_I48_c0	-0.001193
B_caecimuris_I48_rxn01268_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01270_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01275_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01276_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01278_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01292_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01300_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01301_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01302_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01303_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01304_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01308_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01317_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01322_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01329_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01331_B_caecimuris_I48_c0	0.001193
B_caecimuris_I48_rxn01333_B_caecimuris_I48_c0	-0.095371
B_caecimuris_I48_rxn01334_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01343_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01346_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01347_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01348_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01351_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01353_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01354_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01355_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01358_B_caecimuris_I48_c0	0.002386
B_caecimuris_I48_rxn01361_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01362_B_caecimuris_I48_c0	-0.094586
B_caecimuris_I48_rxn01368_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01370_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01387_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01388_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01390_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01391_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01418_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01419_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01423_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01426_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01434_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01439_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01441_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01445_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01446_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01447_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01457_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01464_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01465_B_caecimuris_I48_c0	-0.094586
B_caecimuris_I48_rxn01484_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01507_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01509_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01510_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01512_B_caecimuris_I48_c0	0.011632
B_caecimuris_I48_rxn01513_B_caecimuris_I48_c0	0.007461
B_caecimuris_I48_rxn01515_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01516_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01517_B_caecimuris_I48_c0	-0.007461
B_caecimuris_I48_rxn01518_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01519_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01520_B_caecimuris_I48_c0	0.007461
B_caecimuris_I48_rxn01521_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01539_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01544_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01548_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01564_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01575_B_caecimuris_I48_c0	-0.083365
B_caecimuris_I48_rxn01601_B_caecimuris_I48_c0	0.007461
B_caecimuris_I48_rxn01602_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01603_B_caecimuris_I48_c0	0.000000
B_caecimuris_I48_rxn01620_B_caecimuris_I48_c0	0.000000
