reaction_id	min_flux	max_flux
E_clostridioformis_YL32_TP_cpd00092_E_clostridioformis_YL32_e0	0.000000	7.406498
E_clostridioformis_YL32_TP_cpd00367_E_clostridioformis_YL32_e0	0.000000	0.104385
E_clostridioformis_YL32_TP_cpd00309_E_clostridioformis_YL32_e0	0.000000	1.212897
E_clostridioformis_YL32_TP_cpd00311_E_clostridioformis_YL32_e0	0.000000	1.212897
E_clostridioformis_YL32_TP_cpd00130_E_clostridioformis_YL32_e0	0.000000	101.395015
E_clostridioformis_YL32_TP_cpd00971_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00137_E_clostridioformis_YL32_e0	0.000000	72.425011
E_clostridioformis_YL32_TP_cpd00035_E_clostridioformis_YL32_e0	-1.000000	13.812995
E_clostridioformis_YL32_TP_cpd00060_E_clostridioformis_YL32_e0	-0.047678	-0.034301
E_clostridioformis_YL32_TP_cpd00104_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00084_E_clostridioformis_YL32_e0	-0.033333	-0.024724
E_clostridioformis_YL32_TP_cpd00069_E_clostridioformis_YL32_e0	-0.039568	14.777384
E_clostridioformis_YL32_TP_cpd00246_E_clostridioformis_YL32_e0	0.000000	1.212897
E_clostridioformis_YL32_TP_cpd00182_E_clostridioformis_YL32_e0	0.000000	1.212897
E_clostridioformis_YL32_TP_cpd00013_E_clostridioformis_YL32_e0	0.000000	14.812995
E_clostridioformis_YL32_TP_cpd00232_E_clostridioformis_YL32_e0	0.000000	14.812995
E_clostridioformis_YL32_TP_cpd00029_E_clostridioformis_YL32_e0	-0.333333	233.333470
E_clostridioformis_YL32_TP_cpd04098_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00132_E_clostridioformis_YL32_e0	0.000000	7.406498
E_clostridioformis_YL32_TP_cpd00063_E_clostridioformis_YL32_e0	-0.002205	-0.001984
E_clostridioformis_YL32_TP_cpd01012_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00158_E_clostridioformis_YL32_e0	-33.333333	0.000000
E_clostridioformis_YL32_TP_cpd00307_E_clostridioformis_YL32_e0	0.000000	0.104385
E_clostridioformis_YL32_TP_cpd00058_E_clostridioformis_YL32_e0	-0.002205	-0.001984
E_clostridioformis_YL32_TP_cpd10515_E_clostridioformis_YL32_e0	-0.033333	-0.004132
E_clostridioformis_YL32_TP_cpd00047_E_clostridioformis_YL32_e0	0.000000	196.428188
E_clostridioformis_YL32_TP_cpd00082_E_clostridioformis_YL32_e0	-0.333333	0.000000
E_clostridioformis_YL32_TP_cpd00106_E_clostridioformis_YL32_e0	0.000000	121.407466
E_clostridioformis_YL32_TP_cpd00281_E_clostridioformis_YL32_e0	0.000000	15.401127
E_clostridioformis_YL32_TP_cpd00276_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00222_E_clostridioformis_YL32_e0	0.000000	59.397287
E_clostridioformis_YL32_TP_cpd00540_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00100_E_clostridioformis_YL32_e0	0.000000	96.339677
E_clostridioformis_YL32_TP_cpd00121_E_clostridioformis_YL32_e0	0.000000	57.248218
E_clostridioformis_YL32_TP_cpd00205_E_clostridioformis_YL32_e0	-0.002205	-0.001984
E_clostridioformis_YL32_TP_cpd00208_E_clostridioformis_YL32_e0	-0.033333	0.000000
E_clostridioformis_YL32_TP_cpd00159_E_clostridioformis_YL32_e0	0.000000	145.597513
E_clostridioformis_YL32_TP_cpd01262_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00138_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd03198_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00314_E_clostridioformis_YL32_e0	-0.033333	0.000000
E_clostridioformis_YL32_TP_cpd11574_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00075_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00141_E_clostridioformis_YL32_e0	-0.025160	136.493235
E_clostridioformis_YL32_TP_cpd00012_E_clostridioformis_YL32_e0	0.000000	0.863149
E_clostridioformis_YL32_TP_cpd01132_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00396_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd01030_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00036_E_clostridioformis_YL32_e0	0.000000	121.407466
E_clostridioformis_YL32_TP_cpd00076_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd01217_E_clostridioformis_YL32_e0	0.000000	1.212897
E_clostridioformis_YL32_TP_cpd01092_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00211_E_clostridioformis_YL32_e0	-0.025027	94.061695
E_clostridioformis_YL32_TP_cpd00751_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00059_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00099_E_clostridioformis_YL32_e0	-0.002205	-0.001984
E_clostridioformis_YL32_TP_cpd01015_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00277_E_clostridioformis_YL32_e0	0.000000	1.212897
E_clostridioformis_YL32_TP_cpd00221_E_clostridioformis_YL32_e0	0.000000	145.597513
E_clostridioformis_YL32_TP_cpd00653_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00531_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00573_E_clostridioformis_YL32_e0	0.000000	59.397287
E_clostridioformis_YL32_TP_cpd01399_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00254_E_clostridioformis_YL32_e0	-0.002205	-0.001984
E_clostridioformis_YL32_TP_cpd04097_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00185_E_clostridioformis_YL32_e0	0.000000	66.961142
E_clostridioformis_YL32_TP_cpd15494_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00054_E_clostridioformis_YL32_e0	-1.000000	13.812995
E_clostridioformis_YL32_TP_cpd11976_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00153_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00380_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00152_E_clostridioformis_YL32_e0	0.000000	3.850282
E_clostridioformis_YL32_TP_cpd11451_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd11606_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd17026_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd17027_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd01048_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd02733_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd01354_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd03808_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00393_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd90008_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd90005_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd90007_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd90006_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00832_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd23431_E_clostridioformis_YL32_e0	0.000000	0.666667
E_clostridioformis_YL32_TP_cpd23430_E_clostridioformis_YL32_e0	0.000000	0.666667
E_clostridioformis_YL32_TP_cpd90020_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd90022_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00011_E_clostridioformis_YL32_e0	-33.333333	183.393210
E_clostridioformis_YL32_TP_cpd00007_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd01981_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00073_E_clostridioformis_YL32_e0	0.000000	7.406498
E_clostridioformis_YL32_TP_cpd01861_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00453_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00071_E_clostridioformis_YL32_e0	0.000000	186.933443
E_clostridioformis_YL32_TP_cpd00150_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd08021_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00450_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00363_E_clostridioformis_YL32_e0	-0.033333	155.744536
E_clostridioformis_YL32_TP_cpd00055_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00448_E_clostridioformis_YL32_e0	0.000000	100.575160
E_clostridioformis_YL32_TP_cpd00025_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00239_E_clostridioformis_YL32_e0	0.000000	0.008609
E_clostridioformis_YL32_TP_cpd11640_E_clostridioformis_YL32_e0	-33.333333	333.333333
E_clostridioformis_YL32_TP_cpd00359_E_clostridioformis_YL32_e0	0.000000	14.812995
E_clostridioformis_YL32_TP_cpd00659_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00418_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00371_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00811_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd01024_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00204_E_clostridioformis_YL32_e0	0.000000	161.825360
E_clostridioformis_YL32_TP_cpd00528_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd11632_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd03662_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00178_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd01618_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00220_E_clostridioformis_YL32_e0	-0.002386	1.210750
E_clostridioformis_YL32_TP_cpd00133_E_clostridioformis_YL32_e0	-0.033333	7.404350
E_clostridioformis_YL32_TP_cpd00644_E_clostridioformis_YL32_e0	-0.010757	-0.002147
E_clostridioformis_YL32_TP_cpd00087_E_clostridioformis_YL32_e0	-0.003579	-0.003221
E_clostridioformis_YL32_TP_cpd00300_E_clostridioformis_YL32_e0	-1.333333	-0.120436
E_clostridioformis_YL32_TP_cpd00066_E_clostridioformis_YL32_e0	-0.053160	14.765151
E_clostridioformis_YL32_TP_cpd00065_E_clostridioformis_YL32_e0	-0.016311	7.391818
E_clostridioformis_YL32_TP_cpd01080_E_clostridioformis_YL32_e0	-0.025160	-0.022644
E_clostridioformis_YL32_TP_cpd03246_E_clostridioformis_YL32_e0	-0.333333	0.000000
E_clostridioformis_YL32_TP_cpd03047_E_clostridioformis_YL32_e0	-0.333333	0.000000
E_clostridioformis_YL32_TP_cpd00417_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00020_E_clostridioformis_YL32_e0	0.000000	145.597513
E_clostridioformis_YL32_TP_cpd00366_E_clostridioformis_YL32_e0	0.000000	66.018107
E_clostridioformis_YL32_TP_cpd00003_E_clostridioformis_YL32_e0	0.000000	0.863149
E_clostridioformis_YL32_TP_cpd00038_E_clostridioformis_YL32_e0	0.000000	0.575433
E_clostridioformis_YL32_TP_cpd00139_E_clostridioformis_YL32_e0	0.000000	0.000000
E_clostridioformis_YL32_TP_cpd00176_E_clostridioformis_YL32_e0	0.000000	65.194766
E_clostridioformis_YL32_TP_cpd00010_E_clostridioformis_YL32_e0	0.000000	0.008609
E_clostridioformis_YL32_TP_cpd00122_E_clostridioformis_YL32_e0	0.000000	14.812995
EX_cpd00098_medium	0.000000	0.000000
EX_cpd00209_medium	0.000000	0.000000
EX_cpd00104_medium	0.000000	0.000000
EX_cpd00307_medium	0.000000	0.202617
EX_cpd00540_medium	0.000000	0.000000
EX_cpd00159_medium	0.000000	145.597513
EX_cpd00075_medium	0.000000	0.000000
EX_cpd00012_medium	0.000000	1.726298
EX_cpd01030_medium	0.000000	0.000000
EX_cpd01092_medium	0.000000	0.000000
EX_cpd00751_medium	0.000000	0.000000
EX_cpd00059_medium	0.000000	0.000000
EX_cpd01015_medium	0.000000	0.000000
EX_cpd00653_medium	0.000000	0.000000
EX_cpd00573_medium	0.000000	59.397287
EX_cpd00153_medium	0.000000	0.000000
EX_cpd00380_medium	0.000000	0.737673
EX_cpd00152_medium	0.000000	4.658159
EX_cpd01048_medium	0.000000	0.000000
EX_cpd00393_medium	0.000000	0.000000
EX_cpd23430_medium	0.000000	0.666667
EX_cpd00133_medium	-0.066667	7.402203
EX_cpd00417_medium	0.000000	0.000000
EX_cpd00366_medium	0.000000	66.018107
EX_cpd00038_medium	0.000000	0.720370
EX_cpd00139_medium	0.000000	0.000000
EX_cpd00176_medium	0.000000	65.194766
E_clostridioformis_YL32_to_community_biomass	0.272051	0.302279
F_plautii_YL31_TP_cpd00009_F_plautii_YL31_e0	-2.000000	-0.273702
F_plautii_YL31_TP_cpd00023_F_plautii_YL31_e0	-3.000000	-1.946181
F_plautii_YL31_TP_cpd00027_F_plautii_YL31_e0	-0.666667	-0.298571
F_plautii_YL31_TP_cpd00028_F_plautii_YL31_e0	0.000000	0.029202
F_plautii_YL31_TP_cpd00030_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd00034_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd00039_F_plautii_YL31_e0	-0.098467	0.372425
F_plautii_YL31_TP_cpd00041_F_plautii_YL31_e0	-1.333333	-0.279514
F_plautii_YL31_TP_cpd00048_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd00051_F_plautii_YL31_e0	-0.666667	0.198917
F_plautii_YL31_TP_cpd00053_F_plautii_YL31_e0	0.000000	1.053819
F_plautii_YL31_TP_cpd00064_F_plautii_YL31_e0	0.000000	1.325805
F_plautii_YL31_TP_cpd00098_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00105_F_plautii_YL31_e0	0.000000	0.282805
F_plautii_YL31_TP_cpd00107_F_plautii_YL31_e0	-0.154437	0.000000
F_plautii_YL31_TP_cpd00108_F_plautii_YL31_e0	-0.033333	0.228925
F_plautii_YL31_TP_cpd00118_F_plautii_YL31_e0	0.000000	1.205277
F_plautii_YL31_TP_cpd00119_F_plautii_YL31_e0	-0.027184	-0.024466
F_plautii_YL31_TP_cpd00129_F_plautii_YL31_e0	-0.063430	0.680587
F_plautii_YL31_TP_cpd00149_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd00154_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00156_F_plautii_YL31_e0	-0.275310	0.628393
F_plautii_YL31_TP_cpd00161_F_plautii_YL31_e0	-0.666667	0.160819
F_plautii_YL31_TP_cpd00179_F_plautii_YL31_e0	-0.033333	0.000000
F_plautii_YL31_TP_cpd00209_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00210_F_plautii_YL31_e0	0.000000	0.333333
F_plautii_YL31_TP_cpd00224_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00244_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00264_F_plautii_YL31_e0	0.000000	0.631336
F_plautii_YL31_TP_cpd00268_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00305_F_plautii_YL31_e0	-0.001193	-0.001074
F_plautii_YL31_TP_cpd00322_F_plautii_YL31_e0	-0.108525	0.559462
F_plautii_YL31_TP_cpd00540_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd10516_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd00067_F_plautii_YL31_e0	-7.402282	1.513707
F_plautii_YL31_TP_cpd00092_F_plautii_YL31_e0	0.000000	0.336087
F_plautii_YL31_TP_cpd00367_F_plautii_YL31_e0	0.000000	0.099181
F_plautii_YL31_TP_cpd00309_F_plautii_YL31_e0	0.000000	1.212897
F_plautii_YL31_TP_cpd00311_F_plautii_YL31_e0	0.000000	0.191653
F_plautii_YL31_TP_cpd00130_F_plautii_YL31_e0	0.000000	1.229456
F_plautii_YL31_TP_cpd00971_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00137_F_plautii_YL31_e0	0.000000	0.737673
F_plautii_YL31_TP_cpd00035_F_plautii_YL31_e0	-1.000000	0.229456
F_plautii_YL31_TP_cpd00060_F_plautii_YL31_e0	-0.047678	-0.034301
F_plautii_YL31_TP_cpd00104_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00084_F_plautii_YL31_e0	-0.033333	-0.024724
F_plautii_YL31_TP_cpd00069_F_plautii_YL31_e0	-0.039568	0.142858
F_plautii_YL31_TP_cpd00246_F_plautii_YL31_e0	0.000000	0.331286
F_plautii_YL31_TP_cpd00182_F_plautii_YL31_e0	0.000000	0.213698
F_plautii_YL31_TP_cpd00029_F_plautii_YL31_e0	-0.333333	6.401289
F_plautii_YL31_TP_cpd00132_F_plautii_YL31_e0	0.000000	0.515333
F_plautii_YL31_TP_cpd00063_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd01012_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00307_F_plautii_YL31_e0	0.000000	0.101308
F_plautii_YL31_TP_cpd00058_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd10515_F_plautii_YL31_e0	-0.033333	-0.004132
F_plautii_YL31_TP_cpd00082_F_plautii_YL31_e0	-0.333333	-0.011250
F_plautii_YL31_TP_cpd00106_F_plautii_YL31_e0	0.000000	1.229456
F_plautii_YL31_TP_cpd00033_F_plautii_YL31_e0	-1.000000	1.219850
F_plautii_YL31_TP_cpd00121_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00205_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd00208_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd01262_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd11574_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00075_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00141_F_plautii_YL31_e0	-0.333333	5.142488
F_plautii_YL31_TP_cpd00012_F_plautii_YL31_e0	0.000000	0.863149
F_plautii_YL31_TP_cpd01132_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00396_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00036_F_plautii_YL31_e0	0.000000	5.314476
F_plautii_YL31_TP_cpd01217_F_plautii_YL31_e0	0.000000	0.246702
F_plautii_YL31_TP_cpd01092_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00211_F_plautii_YL31_e0	-0.025027	3.120300
F_plautii_YL31_TP_cpd00751_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00099_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd01015_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00277_F_plautii_YL31_e0	0.000000	0.191653
F_plautii_YL31_TP_cpd00531_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd01399_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00254_F_plautii_YL31_e0	-0.002205	-0.001984
F_plautii_YL31_TP_cpd04097_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00185_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00010_F_plautii_YL31_e0	0.000000	0.008609
F_plautii_YL31_TP_cpd15494_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00794_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00054_F_plautii_YL31_e0	-1.000000	0.229456
F_plautii_YL31_TP_cpd11976_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00153_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00380_F_plautii_YL31_e0	0.000000	0.737673
F_plautii_YL31_TP_cpd00281_F_plautii_YL31_e0	0.000000	1.325805
F_plautii_YL31_TP_cpd00138_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00314_F_plautii_YL31_e0	-0.033333	0.000000
F_plautii_YL31_TP_cpd02733_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd01354_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd03808_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00393_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00526_F_plautii_YL31_e0	0.000000	0.666667
F_plautii_YL31_TP_cpd00949_F_plautii_YL31_e0	0.000000	0.666667
F_plautii_YL31_TP_cpd23431_F_plautii_YL31_e0	0.000000	0.666667
F_plautii_YL31_TP_cpd00001_F_plautii_YL31_e0	-13.923104	-3.710742
F_plautii_YL31_TP_cpd00013_F_plautii_YL31_e0	5.116628	8.116113
F_plautii_YL31_TP_cpd00011_F_plautii_YL31_e0	6.731105	16.114691
F_plautii_YL31_TP_cpd00007_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd01981_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00073_F_plautii_YL31_e0	0.000000	1.019723
F_plautii_YL31_TP_cpd01861_F_plautii_YL31_e0	0.000000	0.553962
F_plautii_YL31_TP_cpd00453_F_plautii_YL31_e0	0.000000	0.553962
F_plautii_YL31_TP_cpd00071_F_plautii_YL31_e0	0.000000	1.844184
F_plautii_YL31_TP_cpd00150_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd08021_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00450_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00363_F_plautii_YL31_e0	-0.033333	1.810850
F_plautii_YL31_TP_cpd00055_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00448_F_plautii_YL31_e0	0.000000	0.553962
F_plautii_YL31_TP_cpd00025_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00239_F_plautii_YL31_e0	0.000000	0.008609
F_plautii_YL31_TP_cpd11640_F_plautii_YL31_e0	7.542284	19.527443
F_plautii_YL31_TP_cpd00359_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00659_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00418_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00371_F_plautii_YL31_e0	0.000000	0.553962
F_plautii_YL31_TP_cpd00811_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd01024_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00204_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00528_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd11632_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd03662_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00178_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd01618_F_plautii_YL31_e0	0.000000	0.553962
F_plautii_YL31_TP_cpd00220_F_plautii_YL31_e0	-0.002386	-0.002147
F_plautii_YL31_TP_cpd00133_F_plautii_YL31_e0	-0.033333	-0.002147
F_plautii_YL31_TP_cpd00644_F_plautii_YL31_e0	-0.010757	-0.002147
F_plautii_YL31_TP_cpd00215_F_plautii_YL31_e0	-0.001193	-0.001074
F_plautii_YL31_TP_cpd00087_F_plautii_YL31_e0	-0.003579	-0.003221
F_plautii_YL31_TP_cpd00300_F_plautii_YL31_e0	-1.333333	-0.120436
F_plautii_YL31_TP_cpd00066_F_plautii_YL31_e0	-0.053160	0.130625
F_plautii_YL31_TP_cpd00065_F_plautii_YL31_e0	-0.016311	-0.014680
F_plautii_YL31_TP_cpd01080_F_plautii_YL31_e0	-0.025160	-0.022644
F_plautii_YL31_TP_cpd01663_F_plautii_YL31_e0	0.000000	0.333333
F_plautii_YL31_TP_cpd03247_F_plautii_YL31_e0	-0.333333	0.000000
F_plautii_YL31_TP_cpd03047_F_plautii_YL31_e0	-0.333333	0.000000
F_plautii_YL31_TP_cpd01318_F_plautii_YL31_e0	-0.333333	0.000000
F_plautii_YL31_TP_cpd00122_F_plautii_YL31_e0	0.000000	0.214722
F_plautii_YL31_TP_cpd03198_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00020_F_plautii_YL31_e0	0.000000	1.229456
F_plautii_YL31_TP_cpd00249_F_plautii_YL31_e0	0.000000	0.166835
F_plautii_YL31_TP_cpd00222_F_plautii_YL31_e0	0.000000	0.309200
F_plautii_YL31_TP_cpd00003_F_plautii_YL31_e0	0.000000	0.031186
F_plautii_YL31_TP_cpd00038_F_plautii_YL31_e0	0.000000	0.144938
F_plautii_YL31_TP_cpd00653_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00152_F_plautii_YL31_e0	0.000000	0.807878
F_plautii_YL31_TP_cpd01113_F_plautii_YL31_e0	0.000000	0.000000
F_plautii_YL31_TP_cpd00047_F_plautii_YL31_e0	0.000000	0.000000
EX_cpd00949_medium	0.000000	0.666667
EX_cpd00215_medium	-0.001193	-0.001074
EX_cpd00249_medium	0.000000	0.166835
F_plautii_YL31_to_community_biomass	0.272051	0.302279
community_biomass	0.816153	0.906837
