reaction_id	flux
B_caecimuris_I48_xml_rxn00248_B_caecimuris_I48_xml_c0	-9.195762218286047
B_caecimuris_I48_xml_rxn00250_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00251_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00254_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00256_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00260_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00262_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00264_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00272_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00273_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00274_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00283_B_caecimuris_I48_xml_c0	0.008342255347697718
B_caecimuris_I48_xml_rxn00285_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00295_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00299_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00300_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00301_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00302_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00303_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00304_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00313_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00337_B_caecimuris_I48_xml_c0	0.11031062201419019
B_caecimuris_I48_xml_rxn00338_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00340_B_caecimuris_I48_xml_c0	0.069168854560066
B_caecimuris_I48_xml_rxn00342_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00346_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00358_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00359_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00361_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00363_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00364_B_caecimuris_I48_xml_c0	0.09852238238938399
B_caecimuris_I48_xml_rxn00365_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00368_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00369_B_caecimuris_I48_xml_c0	0.0
